"No.","Time","Source","Destination","Protocol","Length","Info"
"418","11.196756","172.20.0.3","172.20.0.4","TCP","10202","8080  >  46906 [PSH, ACK] Seq=78193 Ack=156 Win=65024 Len=10136 TSval=3931914767 TSecr=3911404203 [TCP PDU reassembled in 421]"
"419","11.196776","172.20.0.3","172.20.0.4","TCP","10202","8080  >  46906 [PSH, ACK] Seq=88329 Ack=156 Win=65024 Len=10136 TSval=3931914767 TSecr=3911404203 [TCP PDU reassembled in 421]"
"420","11.196830","172.20.0.3","172.20.0.4","TCP","2962","8080  >  46906 [PSH, ACK] Seq=98465 Ack=156 Win=65024 Len=2896 TSval=3931914767 TSecr=3911404203 [TCP PDU reassembled in 421]"
"421","11.196845","172.20.0.3","172.20.0.4","HTTP","1289","HTTP/1.1 200 OK "
"422","11.206561","172.20.0.4","172.20.0.3","TCP","66","46906  >  8080 [ACK] Seq=156 Ack=46337 Win=97024 Len=0 TSval=3911404213 TSecr=3931914767"
"423","11.206573","172.20.0.4","172.20.0.3","TCP","66","46906  >  8080 [ACK] Seq=156 Ack=52129 Win=91904 Len=0 TSval=3911404213 TSecr=3931914767"
"424","11.206575","172.20.0.4","172.20.0.3","TCP","66","46906  >  8080 [ACK] Seq=156 Ack=57921 Win=86784 Len=0 TSval=3911404213 TSecr=3931914767"
"425","11.206736","172.20.0.4","172.20.0.3","TCP","66","46906  >  8080 [ACK] Seq=156 Ack=65161 Win=111488 Len=0 TSval=3911404213 TSecr=3931914767"
"426","11.206738","172.20.0.4","172.20.0.3","TCP","66","46906  >  8080 [ACK] Seq=156 Ack=73849 Win=128896 Len=0 TSval=3911404213 TSecr=3931914767"
"427","11.206778","172.20.0.4","172.20.0.3","TCP","66","46906  >  8080 [ACK] Seq=156 Ack=78193 Win=137600 Len=0 TSval=3911404213 TSecr=3931914767"
"428","11.206780","172.20.0.4","172.20.0.3","TCP","66","46906  >  8080 [ACK] Seq=156 Ack=88329 Win=153216 Len=0 TSval=3911404213 TSecr=3931914767"
"429","11.206813","172.20.0.4","172.20.0.3","TCP","66","46906  >  8080 [ACK] Seq=156 Ack=98465 Win=144768 Len=0 TSval=3911404213 TSecr=3931914767"
"430","11.206884","172.20.0.4","172.20.0.3","TCP","66","46906  >  8080 [ACK] Seq=156 Ack=101361 Win=141952 Len=0 TSval=3911404213 TSecr=3931914767"
"431","11.207801","172.20.0.4","172.20.0.3","TCP","66","46906  >  8080 [FIN, ACK] Seq=156 Ack=102585 Win=153216 Len=0 TSval=3911404214 TSecr=3931914767"
"432","11.207976","172.20.0.3","172.20.0.4","TCP","66","8080  >  46906 [ACK] Seq=102585 Ack=157 Win=65024 Len=0 TSval=3931914778 TSecr=3911404214"
"433","13.275550","172.20.0.4","172.20.0.2","DNS","59","Unknown operation (7) 0x3836[Malformed Packet]"
"434","13.276100","172.20.0.2","172.20.0.4","DNS","70","Unknown operation (7) 0x3836[Malformed Packet]"
"435","13.286966","172.20.0.4","172.20.0.3","TCP","74","40548  >  8080 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3911406293 TSecr=0 WS=128"
